판매일,작품 ID,분류,작품명,작가명,레이블,회차 판매가 (원),총 사용 건수 (건),초기 무료 회차,에다무,광고보면 무료,신규 혜택 대여,유상 대여,소장,총 판매 건수 (건),광고보면 무료 판매금액 (원),광고보면 무료 운영 수수료 (원),소장 판매금액 (원),소장 운영 수수료 (원),대여 판매금액 (원),대여 운영 수수료 (원),판매 금액 합계 (원),운영 수수료 합계 (원),정산 금액 합계 (원)
2026-04-03,5250,웹소설,한 번뿐인 내 인생,페일핑크,달밤,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,5251,웹소설,우리 두 사람,페일핑크,달밤,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,5252,웹소설,씨 서방,점빵,달밤,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,5795,웹소설,젖은 숲,금나루,해피북스투유,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,5799,웹소설,금단을 탐하다,라이나,해피북스투유,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,6202,웹소설,짐승 우리에서 뛰쳐나온 날,MONT,사막여우,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-04,1419,웹소설,끝정,벚꽃그리고,플로린,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-04,1426,웹소설,나를 찾는 밤,비설,플로린,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-04,1541,웹소설,만져도 돼?,차가울(미캉),플로린,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026-04-04,2391,웹소설,곱게 키운 악당들,솔깃,피오렛,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-04,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-04,2622,웹소설,매끈한 친구 오빠,라쉬,하트퀸,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-04,2639,웹소설,삼시색기,달그림 ,하트퀸,100,30,3,0,0,0,0,27,27,0,0,2700,810,0,0,2700,810,1890
2026-04-04,2643,웹소설,에피소드,유이세스,하트퀸,100,38,17,0,0,0,0,21,21,0,0,2100,630,0,0,2100,630,1470
2026-04-04,2671,웹소설,좋다고 말해,채하정,하트퀸,100,26,0,0,0,0,0,26,26,0,0,2600,780,0,0,2600,780,1820
2026-04-04,3180,웹소설,온전하지 못한 관계,하루가 너무 길다,사막여우,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-04,3181,웹소설,뜨겁게 박히다,느린돌,사막여우,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-04,3185,웹소설,제발 멈추지 말아요 ,우아진,사막여우,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-04,3191,웹소설,당신이 나를 잊은 줄 알았다,꽃니랑,사막여우,100,7,0,0,0,0,0,7,7,0,0,700,210,0,0,700,210,490
2026-04-04,3554,웹소설,후회해도,짙은,사막여우,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-04,4801,웹소설,모노크롬 루머,치율,M블루,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-04,4808,웹소설,인간관찰일지 ,세람,M블루,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-04,4824,웹소설,대출 갚는 대마법사님,내성굴림,마야마루출판사,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-04,16492,웹소설,나쁜 오빠,정지율,말레피카,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026-04-05,1419,웹소설,끝정,벚꽃그리고,플로린,100,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-05,1541,웹소설,만져도 돼?,차가울(미캉),플로린,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-05,1545,웹소설,"먹어봐요, 김대리",오대리,플로린,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-05,1569,웹소설,상사와 그런 사이,레이먼,래이니북스,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-05,2423,웹소설,베드 파트너,이로이,사막여우,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-05,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,7,5,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-04-05,2593,웹소설,굴러 들어온 남편,바가지,하트퀸,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
