"판매/취소일시","ItemId","제목","판매형태","정가","판매가","정산액","원주문일시","저자명","출판사명","정산처명","ISBN","UCI","CID"
"2026-01-30 20:58:30","363736954","[BL] 마법청년 : 원홀투스틱 데이 (완결)","판매","2,000","2,000","1,400","","레콩","로튼로즈","스토린랩",=T("9791173014451"),=T(""),"D005428"
"2026-01-30 20:58:30","273042200","[BL] 마법청년 : 우유식당","판매","1,500","1,500","1,050","","레콩","로튼로즈","스토린랩",=T("9791191337471"),=T(""),""
"2026-01-30 21:04:46","323406696","황녀님의 비밀임무","판매","1,000","1,000","700","","김늘보","레드라인(해피북스투유)","스토린랩",=T("9791170960089"),=T(""),"k129940"
"2026-01-30 21:34:56","295462511","벌리세요, 팀장님","판매","1,000","1,000","700","","봄밤","로튼로즈","스토린랩",=T("9791167832580"),=T(""),""
"2026-01-30 22:21:28","383435421","자고 있는데 오빠가","판매","1,000","1,000","700","","러브이따","로튼로즈","스토린랩",=T("9791175582361"),=T(""),"D202233"
"2026-01-30 22:30:46","345846864","[세트] 약혼남과 약혼녀의 비밀 교제 (외전 포함) (총2권/완결)","판매","4,600","4,600","3,220","","서루","시계토끼","스토린랩",=T("9791164098200"),=T(""),""
"2026-01-30 22:46:03","370351614","신학 아카데미의 성교육 3. 야외 수업 (완결)","판매","1,000","1,000","700","","야뮬","로튼로즈","스토린랩",=T("9791173017759"),=T(""),"D097520"
"2026-01-30 22:46:03","368123504","신학 아카데미의 성교육 2. 능욕 교실","판매","1,000","1,000","700","","야뮬","로튼로즈","스토린랩",=T("9791173017179"),=T(""),"D066121"
"2026-01-30 22:46:03","367000711","신학 아카데미의 성교육 1. 처녀 면접","판매","1,000","1,000","700","","야뮬","로튼로즈","스토린랩",=T("9791173016073"),=T(""),"D039620"
"2026-01-30 23:06:09","378389261","환상서점 2","판매","13,440","13,440","9,408","","소서림","해피북스투유","스토린랩",=T("9791170965428"),=T(""),"E106481"
"2026-01-30 23:11:36","326364935","[BL] 마법청년 : 촉촉한 촉수칩","판매","2,000","2,000","1,400","","레콩","로튼로즈","스토린랩",=T("9791167839985"),=T(""),"k144349"
"2026-01-30 23:40:46","354902966","1일 10번 아빠주사 놓기 1","판매","1,000","1,000","700","","병따개","로튼로즈","스토린랩",=T("9791173011559"),=T(""),"k433086"
"2026-01-30 23:40:46","380789530","[세트] 섬광 (총2권/완결)","판매","5,800","5,800","4,060","","한태양","하트퀸","스토린랩",=T("9791171502462"),=T(""),""
"2026-01-31 00:04:11","384728224","리턴 투 베이스 (외전)","판매","600","540","378","","반올림","하트퀸","스토린랩",=T("9791171502998"),=T(""),"D147881"
"2026-01-31 00:12:04","370129991","망나니 PD 아이돌로 살아남기 12","판매","3,600","3,600","2,520","","문찐","매드햇","스토린랩",=T("9791137020665"),=T(""),"k408829"
"2026-01-31 00:12:04","370129996","망나니 PD 아이돌로 살아남기 13","판매","3,600","3,600","2,520","","문찐","매드햇","스토린랩",=T("9791137010192"),=T(""),"B000126"
"2026-01-31 00:12:04","370130004","망나니 PD 아이돌로 살아남기 11","판매","3,600","3,600","2,520","","문찐","매드햇","스토린랩",=T("9791137020658"),=T(""),"k408828"
"2026-01-31 00:15:21","370130011","망나니 PD 아이돌로 살아남기 18","판매","3,600","3,600","2,520","","문찐","매드햇","스토린랩",=T("9791137010246"),=T(""),"B000131"
"2026-01-31 00:16:59","295075559","새 오빠와 이러면","판매","1,000","1,000","700","","금단","로튼로즈","스토린랩",=T("9791167833143"),=T(""),""
"2026-01-31 00:16:59","293957107","문을 열어두세요, 형수님","판매","1,000","1,000","700","","금단","로튼로즈","스토린랩",=T("9791167832092"),=T(""),""
"2026-01-31 00:16:59","294959404","잠든 사이에 아이가 생겼어요","판매","1,000","1,000","700","","금단","로튼로즈","스토린랩",=T("9791167832382"),=T(""),""
"2026-01-31 00:29:51","384027906","[세트] [BL] 내 애인이 결혼한다 (총2권/완결)","판매","5,400","4,860","3,402","","꽃피우는봄","체셔","스토린랩",=T("9791164835324"),=T(""),""
"2026-01-31 00:46:14","277935714","문과라도 안 죄송한 이세계로 감 144화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E615980"
"2026-01-31 00:46:14","277935709","문과라도 안 죄송한 이세계로 감 143화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E615979"
"2026-01-31 00:46:14","277935470","문과라도 안 죄송한 이세계로 감 142화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E615978"
"2026-01-31 01:10:46","277935611","문과라도 안 죄송한 이세계로 감 145화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E615981"
"2026-01-31 01:11:38","277935720","문과라도 안 죄송한 이세계로 감 265화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E728937"
"2026-01-31 01:11:38","277935808","문과라도 안 죄송한 이세계로 감 264화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E728936"
"2026-01-31 01:30:13","384954618","아버님의 암컷 교육","판매","1,000","1,000","700","","러브이떡","로튼로즈","스토린랩",=T("9791175582477"),=T(""),"D216015"
"2026-01-31 01:37:40","375539691","변태들만 골라 먹는 변태 2","판매","1,000","1,000","700","","한탕","로튼로즈","스토린랩",=T("9791173018213"),=T(""),"D158940"
"2026-01-31 01:39:43","346106321","아빠 친구가 시켜주는 몸 과외","판매","1,000","1,000","700","","용2용2","로튼로즈","스토린랩",=T("9791170898306"),=T(""),"k346477"
"2026-01-31 01:44:47","384664782","뱀 굴에 머리를 집어넣었을 때","판매","1,000","1,000","700","","세크메트","로튼로즈","스토린랩",=T("9791175582392"),=T(""),"D216011"
"2026-01-31 03:04:30","383309290","[세트] 품위있는 계약부부 (총4권/완결)","판매","12,800","11,520","8,064","","주황연","리체북스앤미디어","스토린랩",=T("9791193583074"),=T(""),""
"2026-01-31 03:28:39","383004685","[세트] 여왕은 이방인을 탐한다 (외전 포함) (총2권/완결)","판매","4,100","3,690","2,583","","서루","시계토끼","스토린랩",=T("9791172822057"),=T(""),""
"2026-01-31 05:18:02","360872719","[GL] 새벽녘의 미래","판매","3,000","3,000","2,100","","키노리온","아이즈","스토린랩",=T("9791173014550"),=T(""),"B030904"
"2026-01-31 05:55:29","353237662","[LIVE]긴급! 촉수 습격!","판매","1,000","1,000","700","","강초초","로튼로즈","스토린랩",=T("9791173011061"),=T(""),"k421481"
"2026-01-31 05:55:29","366329775","누님은 박고 싶다","판매","1,100","1,100","770","","강초초","로튼로즈","스토린랩",=T("9791173014833"),=T(""),"D025209"
"2026-01-31 08:12:57","384728224","리턴 투 베이스 (외전)","판매","600","540","378","","반올림","하트퀸","스토린랩",=T("9791171502998"),=T(""),"D147881"
"2026-01-31 09:08:43","384728224","리턴 투 베이스 (외전)","판매","600","540","378","","반올림","하트퀸","스토린랩",=T("9791171502998"),=T(""),"D147881"
"2026-01-31 10:03:04","384623947","하녀는 도련님 앞에서 치마를 올린다","판매","1,000","1,000","700","","펠로아","로튼로즈","스토린랩",=T("9791175582187"),=T(""),"D211207"
"2026-01-31 10:05:53","383435421","자고 있는데 오빠가","판매","1,000","1,000","700","","러브이따","로튼로즈","스토린랩",=T("9791175582361"),=T(""),"D202233"
"2026-01-31 10:46:35","384623952","[BL] 육욕의 감옥 (개정판)","판매","1,000","1,000","700","","핑크레몬","로튼로즈","스토린랩",=T("9791175582491"),=T(""),"D211208"
"2026-01-31 10:57:40","162342854","나는 남의 여자만 뺏는다 01","판매","0","0","0","","레이미샤","야맨스","스토린랩",=T("9791160396096"),=T(""),""
"2026-01-31 10:57:40","162342855","나는 남의 여자만 뺏는다 02","판매","0","0","0","","레이미샤","야맨스","스토린랩",=T("9791160396102"),=T(""),""
