판매일,작품 ID,분류,작품명,작가명,레이블,회차 판매가 (원),총 사용 건수 (건),초기 무료 회차,에다무,광고보면 무료,신규 혜택 대여,유상 대여,소장,총 판매 건수 (건),광고보면 무료 판매금액 (원),광고보면 무료 운영 수수료 (원),소장 판매금액 (원),소장 운영 수수료 (원),대여 판매금액 (원),대여 운영 수수료 (원),판매 금액 합계 (원),운영 수수료 합계 (원),정산 금액 합계 (원)
2026-03-08,2423,웹소설,베드 파트너,이로이,사막여우,100,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-08,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-08,2643,웹소설,에피소드,유이세스,하트퀸,100,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-08,3181,웹소설,뜨겁게 박히다,느린돌,사막여우,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-08,3184,웹소설,몰락,최강토끼,사막여우,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-08,3185,웹소설,제발 멈추지 말아요 ,우아진,사막여우,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-08,3191,웹소설,당신이 나를 잊은 줄 알았다,꽃니랑,사막여우,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-08,3555,웹소설,남편과 파트너 사이,느린돌,사막여우,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-08,6599,웹소설,크고 잘생긴 오빠 친구,채하정,달밤,100,5,0,0,0,0,0,5,5,0,0,500,150,0,0,500,150,350
2026-03-08,12084,웹소설,메디시스가의 오메가,코네꼬,야간비행,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-08,18617,웹소설,오빠가 해줄게,진숙,하트퀸,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-09,1397,웹소설,7일의 사정,Yulia,래이니북스,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-09,1541,웹소설,만져도 돼?,차가울(미캉),플로린,100,2,1,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026-03-09,1545,웹소설,"먹어봐요, 김대리",오대리,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-09,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-09,2622,웹소설,매끈한 친구 오빠,라쉬,하트퀸,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-09,2639,웹소설,삼시색기,달그림 ,하트퀸,100,11,0,0,0,0,0,11,11,0,0,1100,330,0,0,1100,330,770
2026-03-09,2643,웹소설,에피소드,유이세스,하트퀸,100,32,22,0,0,0,0,10,10,0,0,1000,300,0,0,1000,300,700
2026-03-09,3191,웹소설,당신이 나를 잊은 줄 알았다,꽃니랑,사막여우,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026-03-09,3556,웹소설,이혼은 없어,이로이,사막여우,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026-03-09,12084,웹소설,메디시스가의 오메가,코네꼬,야간비행,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-09,14283,웹소설,잠자는 공주님,은비령,달밤,100,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-09,19740,웹소설,상사몽,별보라,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-09,19744,웹소설,너에게 파는 나의 밤 (삽화본),핑캐,해피북스투유,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-09,20580,웹소설,힘을 숨겨도 공녀가 제일 강함,설윤영,앨리스,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-10,1397,웹소설,7일의 사정,Yulia,래이니북스,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10,1419,웹소설,끝정,벚꽃그리고,플로린,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10,1541,웹소설,만져도 돼?,차가울(미캉),플로린,100,6,2,0,0,0,0,4,4,0,0,400,120,0,0,400,120,280
2026-03-10,2423,웹소설,베드 파트너,이로이,사막여우,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10,2643,웹소설,에피소드,유이세스,하트퀸,100,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10,3180,웹소설,온전하지 못한 관계,하루가 너무 길다,사막여우,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10,3181,웹소설,뜨겁게 박히다,느린돌,사막여우,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10,3184,웹소설,몰락,최강토끼,사막여우,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10,3191,웹소설,당신이 나를 잊은 줄 알았다,꽃니랑,사막여우,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026-03-10,3555,웹소설,남편과 파트너 사이,느린돌,사막여우,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10,3556,웹소설,이혼은 없어,이로이,사막여우,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-10,4814,웹소설,TOP,이준호,마야마루출판사,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10,12084,웹소설,메디시스가의 오메가,코네꼬,야간비행,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-10,19740,웹소설,상사몽,별보라,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10,20361,웹소설,아저씨,강태형,하트퀸,100,6,0,0,0,0,0,6,6,0,0,600,180,0,0,600,180,420
